QUEST_LV_0400_20161005_000013	{nl}Какая разница, если она легендарная личность.{nl}Она не знает, как ухаживать за своими вещами.	{nl}전설적인 사람이라고 추앙 받으면 뭐해.{nl}자기 물건도 소중히 안 다루는걸.				아퀼라스
QUEST_LV_0400_20161005_000014	{nl}Я не могу понять своего хозяина.{nl}Я не знаю, как меня можно простить, если я найду эту Флешетту или что-то еще.	{nl}스승님도 참 이해 안돼.{nl}플레세트인지 뭔지를 찾으면 용서를 구할 수는 있는 거야?				아퀼라스
QUEST_LV_0400_20161005_000015	{nl}Даже если я как-то согласен с тем, что это важно… Я не понимаю, насколько важны отчеты о растительности.{nl}Ух… Не моя работа.	{nl}백 번 양보해도.. 찾으려는 화살은 안 찾고 식생이나 보고하라는 건 정말 이해가 안돼.{nl}으… 하기 싫어.				아퀼라스
QUEST_LV_0400_20161005_000016	Я был бы очень признателен, если бы вы предложили любую помощь.{nl}Прежде всего, не могли бы вы принести мне мака Бракен, Айли Грасс и Цветов Приа.	도와준다면야 나야 좋지.{nl}일단 포피 고사리와 아일리 풀, 프리아 꽃잎을 모아줘.				아퀼라스
QUEST_LV_0400_20161005_000017	{nl}При чем здесь легендарная стрела?{nl}Я тоже понятия не имею.	{nl}이게 전설의 화살이랑 무슨 상관이냐고?{nl}그건 나도 정말 궁금해.				아퀼라스
QUEST_LV_0400_20161005_000018	Глупая Флешетта или как там это называется…	플레세트인지 뭔지 참 내..				아퀼라스
QUEST_LV_0400_20161005_000019	Мекен	메켄				
QUEST_LV_0400_20161005_000020	Я думал, что Акилас пришел доложить…{nl}Это место опасно из-за всех монстров и демонов.	아퀼라스가 보고하러 온 줄 알았는데…{nl}이곳은 몬스터들 뿐만 아니라 마족들도 돌아다녀서 위험한 곳입니다.				메켄
QUEST_LV_0400_20161005_000021	{nl}Как насчет того, чтобы уйти, если у вас нет важных дел.	{nl}별 일이 없다면 어서 떠나시는 것이..				메켄
QUEST_LV_0400_20161005_000022	{nl}А?{nl}А, вы - автор откровений.	{nl}아..?{nl}오, 계시자님이시군요.				메켄
QUEST_LV_0400_20161005_000023	{nl}Похоже, вам интересно, что мы с моими учениками делаем здесь.{nl}Вы слышали что-нибудь от Акиласа?	{nl}저와 제자들이 여기서 무엇을 하고 있는지 궁금하신 듯 합니다.{nl}아퀼라스에게서 혹시 들으신 것이 있으신지..				메켄
QUEST_LV_0400_20161005_000024	{nl}О, я член Астральной Башни и брат бывшего лидера.{nl}Я совершил большую ошибку, когда Игнас пытался взять под контроль Астральную Башню.	{nl}아, 전 별의 탑 단원이자 별의 탑 전 단장의 친동생입니다.{nl}이그나스가 별의 탑을 장악하는 과정에서 실수를 저지르고 말았지요.				메켄
QUEST_LV_0400_20161005_000025	{nl}Игнас не упустил возможность и захватил Astral Tower.{nl}Конечно, остальные участники не смотрят на меня так доброжелательно.	{nl}그리고 제 실수를 놓치지 않은 이그나스는 별의 탑을 장악하게 되었습니다.{nl}당연히 별의 탑 단원들은 저를 좋지 않게 보게 됐습니다.				메켄
QUEST_LV_0400_20161005_000026	{nl}Как бы я ни говорил им, что это была ошибка, они отказываются слушать.	{nl}고의가 아니었음을 이야기 해도 단원들은 들어주지 않았고 모두 제게 등을 돌렸습니다.				메켄
QUEST_LV_0400_20161005_000027	{nl}Вот почему я решил попытаться найти Флешетт Лидии Шаффен, чтобы попытаться исправить мои проступки.	{nl}제 실수를 만회할 수 있는 방법을 찾다가.. {nl}리디아 샤펜의 전승 중 하나인 플레세트를 찾기로 결심했습니다.				메켄
QUEST_LV_0400_20161005_000028	{nl}Они хотя бы сделают вид, что слушают, если я верну Флешетту.{nl}Я пришел сюда, так как почти уверен, что ее Флешетта должна быть в лесу Зибуринас.	{nl}플레세트를 찾아 가면 단원들도 제 이야기를 들어줄 것이니까요.{nl}여러 가지 조사 끝에.. 지부리나스 숲에 플레세트가 있을 가능성이 높다고 판단했습니다.				메켄
QUEST_LV_0400_20161005_000029	{nl}Мои ученики и я пытались найти Flechette, но безуспешно.	{nl}그래서 제자들을 데리고 플레세트를 찾고 있지만 별다른 진척이 없군요.				메켄
QUEST_LV_0400_20161005_000030	Я вижу, вы все это собрали.{nl}Спасибо.	모아왔구나.{nl}고마워.				아퀼라스
QUEST_LV_0400_20161005_000031	{nl}Иди в лагерь и спроси моего хозяина, если тебе интересно, почему мы должны были это сделать.	{nl}이런 일을 시키신 스승님은 캠프에 계시니깐 이런 걸 찾는 이유가 궁금하면 가 봐.				아퀼라스
QUEST_LV_0400_20161005_000032	{nl}Что ж, мне лучше начать смотреть на эти ничем не примечательные вещи, чтобы найти что-нибудь другое.	{nl}그럼 나는 별 특이할 것이 없어 보이는 것들을 들여다 보면서 특이한 점을 찾아봐야겠다.				아퀼라스
QUEST_LV_0400_20161005_000033	Хм… Благодарю вас за ваше рвение, но это место слишком опасно, потому что вокруг бродят все демоны.{nl}Я был бы признателен, если бы вы просто спросили моих учеников, как у них дела.	음.. 매우 감사 드립니다만, 이곳은 마족들이 돌아다니고 있어 위험합니다. {nl}직접 찾기보단 제 제자들의 수색 상황을 알아봐주셨으면 합니다.				메켄
QUEST_LV_0400_20161005_000034	{nl}Вугнис находится в Гнезде Вилкас, Дженонхас находится на перекрестке Кайнен.	{nl}우그니스는 빌카스의 서식지에서, 제노나스는 카이넨 나루터에 있습니다.				메켄
QUEST_LV_0400_20161005_000035	Вы меня напугали! Кто ты?	으앗 깜짝이야, 누구십니까?				우그니스
QUEST_LV_0400_20161005_000036	{nl}Текущая ситуация?{nl}Я даже близко не подходил к этому району, так как слишком напуган.	{nl}수색 상황이요?{nl}저는 지금 수색은 커녕 근처에 가는 것조차 무섭다구요.				우그니스
QUEST_LV_0400_20161005_000037	{nl}Это там гнездо Вилкаса, но как мне туда попасть.{nl}Я не знаю, может быть, я смогу добраться туда, если закроюсь мехом Вилкаса…	{nl}저기가 바로 빌카스들의 주요 서식지인데, 어떻게 혼자 가요.{nl}빌카스의 털이라도 바를 수 있다면 모를까..				우그니스
QUEST_LV_0400_20161005_000038	Мы будем в опасности, если пойдем и сразимся с Вилкасом возле их гнезда.{nl}На Кырба Лоте тоже много Вилкасов.	서식지 근처에서 빌카스를 잡으면 오히려 우리가 위험해질 수 있죠.{nl}키르바 공터에도 이곳 못지 않게 빌카스가 많이 있어요.				우그니스
QUEST_LV_0400_20161005_000039	{nl}Почему бы нам не попробовать собрать там мех Вилкаса.	{nl}그곳에서 빌카스의 털을 모으도록 하죠.				우그니스
QUEST_LV_0400_20161005_000040	На Кырба Лоте много вилкасов, так что достать их мех там должно быть достаточно легко.	키르바 공터에서 빌카스가 많으니 털을 모으는데 좀 수월할 겁니다.				우그니스
QUEST_LV_0400_20161005_000041	Думаю, с таким количеством меха мы сможем заставить их думать, что мы - их друзья.	이 정도 양이면 몬스터들이 천적도 동료라고 생각할 거에요.				우그니스
QUEST_LV_0400_20161005_000042	Я подумываю обыскать их гнездо, облепив меня этим мехом.{nl}Оно довольно большое, поэтому я не знаю, сколько времени это займет, но…	이제 빌카스의 털을 이용해서 녀석들의 굴을 수색해보려고 해요.{nl}서식지가 꽤 넓어서 수색하는데 조금 벅차기는 하지만..				우그니스
QUEST_LV_0400_20161005_000043	У меня нет причин отклонять ваше предложение о помощи.{nl}Поехали.	제 일을 돕겠다고 하시면 거절할 이유는 없죠.{nl}가시죠.				우그니스
QUEST_LV_0400_20161005_000044	Там, где я проверял, похоже, нет Flechette.{nl}Вы что-нибудь нашли?	제가 확인한 곳에는 플레세트는 없어요.{nl}찾으신 거라도 있나요?				우그니스
QUEST_LV_0400_20161005_000045	{nl}А, да…{nl}Ничего…	{nl}아 네..{nl}없었군요..				우그니스
QUEST_LV_0400_20161005_000046	Итак, мой поиск ни к чему не привел.{nl}Вы сказали, что собираете отчеты?	결국 제 수색 상황은 제자리 걸음이네요.{nl}스승님이 당신을 통해서 저희들의 수색 상황을 알고 싶다고 하셨죠?				우그니스
QUEST_LV_0400_20161005_000047	{nl}Есть еще два ученика.{nl}Один - Акилас, а другой - Дженонхас.	{nl}저 말고도 스승님은 2명의 제자를 더 두셨어요.{nl}한 명은 아퀼라스 다른 한 명은 제노나스에요.				우그니스
QUEST_LV_0400_20161005_000048	{nl}Акилас находится на дороге к лесу Фамер, а Дженонхас на перекрестке Кайнен.{nl}Вы сказали, что уже встретили Акиласа, так что попробуйте найти Дженонхаса.	{nl}아퀼라스는 파마르 숲으로 향하는 길에 있고 제노나스는 카이넨 나루터에 있어요.{nl}아퀼라스는 이미 만나셨다고 하니.. 제노나스에게 가보세요.				우그니스
QUEST_LV_0400_20161005_000049	Я вернусь после того, как закрою вещи здесь.	조금 마무리하고 스승님께 돌아갈 겁니다.				우그니스
QUEST_LV_0400_20161005_000050	Генонас	제노나스				
QUEST_LV_0400_20161005_000051	Большое вам спасибо.{nl}Я бы не смог, если бы вы не пришли сюда.	정말로 감사합니다. {nl}당신이 아니었다면 전 롬펠누카들에게 당했을 거예요.				제노나스
QUEST_LV_0400_20161005_000052	Да, это правильно.{nl}Я ищу Флешетт.	네 맞아요.{nl}플레세트를 찾고 있었어요.				제노나스
QUEST_LV_0400_20161005_000053	{nl}Если бы это было что-то, что можно было бы так легко найти, люди бы это уже взяли, не так ли?{nl}Это бессмысленно.	{nl}그런데  이런 식으로 찾는다고 찾아질 물건이었으면 누군가 벌써 가져갔겠죠.{nl}정말 아무 소용이 없는 일이에요.				제노나스
QUEST_LV_0400_20161005_000054	{nl}Здесь даже есть демоны.{nl}На этот раз я не могу понять свои приказы.	{nl}심지어 마족이 있어 목숨까지 위험하다고요.{nl}스승님의 이번 지시는 이해가 안돼요.				제노나스
QUEST_LV_0400_20161005_000055	{nl}Я собираюсь поговорить об этом позже.	{nl}따지러 가야겠어요.				제노나스
QUEST_LV_0400_20161005_000056	Все устали, потому что ищут стрелу, которой, кажется, не существует.{nl}Особенно там, где вокруг бродит столько демонов…	어디에 있는지도 모르는 화살을 찾으라고 하니 다들 힘들었을 겁니다.{nl}더구나 마족이 이렇게 돌아다니는 곳에서..				메켄
QUEST_LV_0400_20161005_000057	{nl}Это все потому, что я недостаточно квалифицирован.	{nl}모두 제가 부족한 탓입니다.				메켄
QUEST_LV_0400_20161005_000058	Первый мастер Флетчера изготовил флешет для Лидии Шаффен.{nl}Конечно, я думал спросить у мастера Флетчера.	플레세트는 현재 플레처 마스터의 선조가 만들어 리디아 샤펜에게 주었습니다.{nl}저라고 플레처 마스터에게 말 해볼 생각을 안 해 봤겠습니까?				메켄
QUEST_LV_0400_20161005_000059	{nl}Но Мастер Флетчера и другие члены Астральной Башни… Они не разговаривают со мной, потому что думают, что я предатель.{nl}Вот почему я даже не думаю об этом.	{nl}하지만..플레처 마스터나.. 별의 탑 단원들은 절 배신자라 생각해 도와주지 않을 겁니다.{nl}그래서 기대도 하지 않고 있어요..				메켄
QUEST_LV_0400_20161005_000060	Конечно, я был бы признателен за помощь, но…{nl}я уверен, что это не имеет значения.	그렇게 나서 주시겠다면 감사한 일입니다만..{nl}청해봐도 소용없을 겁니다.				메켄
QUEST_LV_0400_20161005_000061	{nl}Не расстраивайтесь слишком сильно.{nl}Мастер Флетчера находится в Древнем саду Богини.	{nl}그래도 너무 실망하지 마십시오.{nl}플레처 마스터는 여신의 옛뜰에 있습니다.				메켄
QUEST_LV_0400_20161005_000062	Мастер Флетчера	플레처 마스터				
QUEST_LV_0400_20161005_000063	Вы сказали, что Мечен просил вас найти Флешетт?{nl}Вы все еще приходили ко мне, зная, что за человек он прав?	메켄이 플레세트를 찾도록 도와달라고 하셨소?{nl}그 자가 어떤 자인지 알고 내게 부탁하고 있는 거요?				플레처 마스터
QUEST_LV_0400_20161005_000064	{nl}Конечно, я мог бы подумать о том, чтобы помочь ему, если он согласится вернуть флешетт после того, как его найдет.{nl}Однако он покажет свое истинное лицо, как только мы найдем флешетт.	{nl}그 자가 플레세트를 찾고 내게 돌려준다면 조금이라도 도와줄 의향이 있소. {nl}하지만 플레세트를 찾으면 분명 속내를 드러내 그것을 차지할 것이오.				플레처 마스터
QUEST_LV_0400_20161005_000065	Если ты так скажешь, я соглашусь помочь.	그렇게까지 하겠다면 당신을 믿어 보겠소.				플레쳐 마스터
QUEST_LV_0400_20161005_000066	{nl}Это рецепт обнаружения флешетты.{nl}Отнесите это Мехену.	{nl}여기 플레세트를 탐지할 수 있는 장치의 제작서요.{nl}이걸 가지고 메켄에게 가시오.				플레쳐 마스터
QUEST_LV_0400_20161005_000067	Древний сад богини…{nl}Это будет долгое путешествие.	여신의 옛뜰입니다.{nl}먼 길이 되실 겁니다..				메켄
QUEST_LV_0400_20161005_000068	Он дал вам рецепт, который позволит нам создать оборудование, которое поможет нам обнаруживать Flechette?	플레세트를 탐지 할 수 장치를 만드는 방법이 적힌 제작서를 줬단 말입니까?				메켄
QUEST_LV_0400_20161005_000069	{nl}Как он решил нам помочь?	{nl}어떻게 그가 저를 도울 생각을 하게 된 거죠?				메켄
QUEST_LV_0400_20161005_000070	{nl}А…	{nl}아.. 				메켄
QUEST_LV_0400_20161005_000071	{nl}Понятно.{nl}Он согласился помочь нам при условии моей жизни, если я не отдам Флешетт.	{nl}그렇군요.{nl}제가 플레세트를 내주지 않을 땐 제 목을 치겠다는 말을 듣고서야 돕겠다는 거군요.				메켄
QUEST_LV_0400_20161005_000072	{nl}Я не думаю, что это будет необходимо.{nl}Тогда я посмотрю на этот рецепт…	{nl}제 목을 쳐야 하는 상황은 없을 겁니다.{nl}그럼 저는 이 제작서를 좀 읽어보겠습니다.				메켄
QUEST_LV_0400_20161005_000073	Мехен - это человек, который позволил снести предыдущего лидера Астральной Башни, своего брата.	메켄은 별의 탑 단장이자 자신의 친형을 단장 자리에서 끌어내리는데 일등 공신을 한 인물이오.				플레쳐 마스터
QUEST_LV_0400_20161005_000074	{nl}Как я могу доверять такому человеку.	{nl}그런 인간을 어찌 믿겠소.				플레쳐 마스터
QUEST_LV_0400_20161005_000075	Считается, что Flechette изготовлен из божественной энергии Богини.{nl}В нем говорится, что мы должны получить энергию могущественного демона, поскольку он будет реагировать на их энергию.	플레세트는 여신의 신성력으로 만들어진 물건이라는군요.{nl}강력한 마족의 마력에 반응하니 마족의 마력이 필요하다고 제작서에 나와있습니다.				메켄
QUEST_LV_0400_20161005_000076	Я боюсь, что он может заставить нас пойти и поймать демона.	제자들에게 마족의 마력을 구해오라고 지시를 했지만 잘해낼지 걱정입니다.				메켄
QUEST_LV_0400_20161005_000077	Вы собрали много.{nl}Теперь нам нужно…	꽤 많이 모아 주셨네요.{nl}그럼 이제 필요한 것은..				메켄
QUEST_LV_0400_20161005_000078	В рецепте сказано, что нам нужна сущность Вилкаса, чтобы управлять энергией демона.	제작서에는 마족의 마력을 제어할 수 있는 빌카스의 정수가 필요하다고 적혀있습니다.				메켄
QUEST_LV_0400_20161005_000079	Мои ученики разошлись по разным местам, чтобы собрать сущность Вилкаса.{nl}Не могли бы вы сходить в Кирба Лот?	제자들은 각기 다른 장소로 가 빌카스의 정수를 모으고 있습니다.{nl}당신은 키르바 공터에서 빌카스의 정수를 모으면 됩니다.				메켄
QUEST_LV_0400_20161005_000080	Все, что вам нужно сделать, это собрать сущность Вилкаса из Кырба Лота.	키르바 공터에서 빌카스의 정수를 모아주시면 됩니다.				메켄
QUEST_LV_0400_20161005_000081	Мы собрали все материалы, необходимые для создания детектора.{nl}Я начну создавать его тогда.	탐지기를 만드는데 필요한 재료들은 모두 모였군요.{nl}그럼 탐지기를 만들어 보겠습니다.				메켄
QUEST_LV_0400_20161005_000082	Я закончил создание детектора.{nl}Я отдам его своим ученикам, чтобы они попытались найти Флешетт.	탐지기가 완성됐습니다. {nl}플레세트를 찾도록 제자들에게 탐지기를 나눠 줄 겁니다.				메켄
QUEST_LV_0400_20161005_000083	{nl}Думаю, так будет легче найти Флешетт.	{nl}이제 플레세트를 수색하는데 조금이나마 수월해지겠군요.				메켄
QUEST_LV_0400_20161005_000084	Если вы хотите участвовать в поисках Флешетта, начните с Тейли Лот.{nl}Остальные места будут покрыты моими учениками.	플레세트를 찾는데 동참하시겠다면 테일리 공터에서 찾아주십시오.{nl}다른 곳은 제자들이 각각 흩어져서 수색할 테니까요.				메켄
QUEST_LV_0400_20161005_000085	{nl}Попробуйте использовать детектор в Taylie Lot там, где, как вы думаете, может быть Flechette.{nl}Он среагирует, если Flechette окажется поблизости.	{nl}테일리 공터로 가셔서 플레세트가 있을 법한 예상 위치에 탐지기를 사용해 보십시오.{nl}플레세트가 근처에 있으면 반응이 있을 겁니다.				메켄
QUEST_LV_0400_20161005_000086	Идите к Тейли Лот и найдите Флешетт.	테일리 공터로 가서 탐지기로 플레세트를 찾으십시오.				메켄
QUEST_LV_0400_20161005_000087	А, ты нашел флешетт?{nl}Это кажется немного неожиданным после того бесплодного времени, которое мы потратили на его поиски…	오, 플레세트를 찾으셨습니까?{nl}그렇게 찾아 다니던 시간이 허무할 정도로 금방 찾아오셨군요..				메켄
QUEST_LV_0400_20161005_000088	{nl}Конечно, никто из нас не является носителем Откровения…{nl}Хорошая работа.	{nl}역시 계시자님이십니다.{nl}고생 많으셨습니다.				메켄
QUEST_LV_0400_20161005_000089	{nl}Теперь пора отнести флешетт мастеру Флетчера.	{nl}이제 플레세트를 플레쳐 마스터에게 전달해야겠지요.				메켄
QUEST_LV_0400_20161005_000090	Пожалуйста, будьте осторожны.{nl}Я хочу, чтобы это помогло разрешить недоразумения между нами.	잘 전해주십시오.{nl}이렇게 해서 플래쳐 마스터의 오해만이라도 풀렸으면 좋겠습니다.				메켄
QUEST_LV_0400_20161005_000091	Это… это Флешет, созданный моими старейшинами.{nl}Я не думал, что Мечен так легко его отдаст.	이건..선조께서 만드신 플레세트가 맞소.{nl}메켄이 이렇게 순순히 내줄지는 몰랐소.				플레처 마스터
QUEST_LV_0400_20161005_000092	{nl}Хмм…{nl}Возьми это.{nl}Скажи ему, что это своего рода награда за то, что я нашел Флешетт.	{nl}흠..{nl}이걸 가져 가시오.{nl}나를 대신해 그가 플레세트를 찾아 준거에 대한 보상이라 생각하라고 전해 주시고.				플레처 마스터
QUEST_LV_0400_20161005_000093	{nl}Я не знаю, насколько это хорошо для его чести…{nl}Но люди, по крайней мере, будут знать, через что он прошел, чтобы найти Флешетт.	{nl}떨어졌다고 하는 그의 명예를 얼마나 회복시켜 줄 지는 모르겠지만..{nl}플레세트를 찾아 헤맨 정성 정도는 다들 알아 줄 거요.				플레처 마스터
QUEST_LV_0400_20161005_000094	Обещание есть обещание, поэтому я передам его.	약속은 약속이니, 일단 돌려드려야지요.				메켄
QUEST_LV_0400_20161005_000095	Это… это Стрела Доказательства, созданная Мастером Флетчера…{nl}Я надеюсь, что люди будут слушать меня еще немного, если у меня есть это.	이건..플레쳐 마스터가 만든 증명의 화살이군요..{nl}이거면 다들 제 진심을 조금은 알아 줄 겁니다.				메켄
QUEST_LV_0400_20161005_000096	Это поможет Мечену восстановить часть своей чести.	그것으로 어느 정도 메켄의 명예는 회복이 될 거요.				플레처 마스터
QUEST_LV_0400_20161005_000097	Привет.	여행자님이십니까.				사제 린타스
QUEST_LV_0400_20161005_000098	{nl}Мы ученики Maven.{nl}Мы переписываем дезинформацию, которая была распространена об инциденте с Руклисом на этом памятнике.	{nl}저희는 메이번님의 제자들입니다.{nl}루클리스에 관해 왜곡되어 적힌 카듀멜 선왕의 기념비를 수정하는 일을 하고 있습니다.				사제 린타스
QUEST_LV_0400_20161005_000099	{nl}Они были почти уничтожены из-за действий короля Кадумеля.{nl}Однако король Баринуэлл решил наложить на них магию, чтобы вместо этого сделать их нечитаемыми.	{nl}사실, 카듀멜 선왕의 행적 때문에 이 기념비들은 파괴될 뻔 했죠.{nl}하지만 바린웰 국왕께서는 기념비들을 파괴하는 대신, 변형 마법을 걸어 읽지 못하게 만들었습니다.				사제 린타스
QUEST_LV_0400_20161005_000100	{nl}Мы готовимся отменить магию и внести исправления.{nl}Но монстры не дают нам ничего сделать.	{nl}저희는 변형 마법을 풀고 기념비를 수정하기 위해서 여러 준비를 하고 있습니다.{nl}그러나 몬스터의 습격으로 모두 허사가 될 수 있는 상황에 왔습니다.{nl}				사제 린타스
QUEST_LV_0400_20161005_000101	Мы с радостью примем любую помощь, которую вы можете нам предложить.	도와주시겠다니 염치불구하고 부탁을 드리겠습니다.				사제 린타스
QUEST_LV_0400_20161005_000102	{nl}Прежде всего, нам нужно найти документы.{nl}Эти документы содержат инструкции о том, как рассеять магию трансфигурации, но они были разбросаны из-за атак монстров.	{nl}일단, 문서를 찾아야 합니다.{nl}변형 마법을 풀 수 있는 방법이 적힌 문서인데, 몬스터의 습격으로 흩어지고 말았습니다.				사제 린타스
QUEST_LV_0400_20161005_000103	{nl}Мы были осторожны в дальнейших действиях, так как мы не хотим больше провоцировать атаки монстров.	{nl}문서를 찾으려고 해도 언제 또 몬스터가 습격을 해 올 지 몰라 이렇게 소극적으로 움직이고 있습니다.				사제 린타스
QUEST_LV_0400_20161005_000104	{nl}Пожалуйста, попробуйте сначала посмотреть на Оторова Лот.	{nl}오소로브 공터를 먼저 찾아 봐 주십시오.				사제 린타스
QUEST_LV_0400_20161005_000105	Нам нужны эти документы, чтобы рассеять магию и исправить информацию на этом памятнике.	그 문서가 있어야 변형 마법을 풀고 기념비의 내용을 수정할 수 있습니다.				사제 린타스
QUEST_LV_0400_20161005_000106	Я вижу, что они все вот так разбросаны.{nl}Спасибо, что собрали все страницы.	그렇게 모두 낱장으로 흩어져 있었군요.{nl}모두 모아다 주셔서 감사합니다.				사제 린타스
QUEST_LV_0400_20161005_000107	{nl}Теперь…	{nl}그럼 이제..				사제 린타스
QUEST_LV_0400_20161005_000108	Нам нужно будет найти сферу, чтобы рассеять магию.{nl}Сфера быстро истощится, так что у нас также была сфера подзарядки.	변형 마법을 풀 수 있는 보주를 찾아야 합니다. {nl}이 보주는 금방 방전되기 때문에 보주를 충전할 수 있는 활력의 구를 같이 챙겼죠.				사제 린타스
QUEST_LV_0400_20161005_000109	Сфера поглотит энергию перезаряжающейся сферы.{nl}Таким образом, вы сможете найти, где находится сфера, если носите ее с собой.	보주는 활력의 구에서 나오는 마력을 흡수합니다.{nl}그러니 활력의 구를 활용하면 보주들이 있는 곳을 알 수 있습니다.				사제 린타스
QUEST_LV_0400_20161005_000110	При активации сфера перезарядки будет излучать магию.{nl}Магия пойдет к сфере, поскольку она будет пытаться поглотить ее и будет светиться, когда это произойдет.	활력의 구를 사용하시면 구 안에서 마력이 나올 겁니다. {nl}마력은 보주가 있는 곳으로 흘러갈 것이고 보주는 마력을 흡수 할 때 빛 날 것입니다.				사제 린타스
QUEST_LV_0400_20161005_000111	{nl}Все, что вам нужно сделать, это найти шар.	{nl}빛이 나는 장소에 가 보주를 찾으시면 됩니다.				사제 린타스
QUEST_LV_0400_20161005_000112	Магия выйдет из сферы подзарядки, когда она будет активирована.{nl}Вы сможете найти сферу, если последуете за ней.	활력의 구를 사용하면 마력이 흘러나올 겁니다. {nl}그 마력을 따라가시면 보주가 있을 겁니다.				사제 린타스
QUEST_LV_0400_20161005_000113	О, спасибо вам большое!{nl}Теперь, когда у нас есть шары…	오, 정말 감사합니다.{nl}이제 보주까지 모두 가져오셨으니..				사제 린타스
QUEST_LV_0400_20161005_000114	Мы закончили все приготовления, необходимые для рассеивания магии на памятнике короля Кадумеля.	카듀멜 국왕의 기념비에 걸린 변형 마법을 풀 수 있는 준비는 모두 마쳤습니다.				사제 린타스
QUEST_LV_0400_20161005_000115	Вы имели дело с Госалом?{nl}Не могу поверить, что вы взяли эту штуку в одиночку, когда мы трое…	고살을 처치하고 오셨다고요?{nl}저희가 모두 사제이긴 해도, 셋이서 쩔쩔매던 녀석을 처치하시다니..				사제 린타스
QUEST_LV_0400_20161005_000116	{nl}По какой-то причине ты не выглядишь просто еще одним путешественником…	{nl}그냥 평범한 여행자는 아니신 것 같은데요?				사제 린타스
QUEST_LV_0400_20161005_000117	Как бы то ни было, Госала больше нет, поэтому мы сможем отправиться туда.{nl}Нам нужно будет проверить Тарху Лот, чтобы увидеть, что это за объект.	어쨌든, 길을 막고 방해하던 고살도 사라졌으니 다시 가 보죠.{nl}타르카 공터에 있는 기념비로 추정되는 물체를 확인해봐야겠습니다.				사제 린타스
QUEST_LV_0400_20161005_000118	Эта штука, похожая на дерево, на самом деле является памятником.{nl}Это все из-за заклинания.	여기 이 나무처럼 보이는 것이 기념비입니다.{nl}변형 마법이 걸려 있어서 이렇게 보입니다.				사제 린타스
