QUEST_UNUSED_20150317_000020	Вы действительно постараетесь, чтобы описанная ставка соответствовала его репутации.{nl}это должно истребить всех мерзких банши, покрывающих этот лес. Как это?	네가 정말 그 명성에 걸맞는지 나와 내기를 해 볼까.{nl}이 숲을 뒤덮고 있는 역겨운 밴시들을 모두 처치하는 거지. 어때?				아처 마스터
QUEST_UNUSED_20150317_000021	Что так уж важно, что на самом деле ставлю. Я встретил меня, это не важнее. В{nl}, ждем на Клайпеде.	사실 내기가 뭐 그리 중요하겠어. 날 만난 게 더 중요하지.{nl}그럼, 클라페다에서 기다리겠어.				아처 마스터
QUEST_UNUSED_20150317_000022	Был. Вы действительно должны произвести на меня впечатление.{nl}Вы согласны, теперь ожидаете более взрослой внешности?	왔군. 넌 정말 날 감탄하게 하는구나.{nl}다음엔 더 성장한 모습을 기대해도 되겠지?				아처 마스터
QUEST_UNUSED_20150317_000023	Думаю, это предположение исполнено милости богини, чем когда вы впервые приехали в Клайпеду.{nl}Я хочу знать, насколько глубока ваша вера.{nl}	처음 클라페다에 왔을 때보다 더 여신의 은총이 충만해지신 것 같아요.{nl}당신의 신앙심이 얼마나 깊은지 알고 싶어요.{nl}				클레릭 마스터
QUEST_UNUSED_20150317_000024	Конечно, это не одно и то же. Позвольте еще раз в абстрактном стандарте.{nl}и я прогоняю банши, несущую злую ауру в этом лесу во имя богини.	물론 추상적인 기준으로 재보자는 건 아니에요.{nl}이 숲에 사악한 기운을 가져오는 밴시들을 여신의 이름으로 물리치는 거예요.				클레릭 마스터
QUEST_UNUSED_20150317_000025	Богиня меньше нашего врага и у нас нет различий. В{nl}увидимся на Клайпеде.	여신의 적은 우리의 적이나 다름없습니다.{nl}그럼, 클라페다에서 뵙겠습니다.				클레릭 마스터
QUEST_UNUSED_20150317_000026	Я была Маши О. Вы проявили большую веру.{nl}, и я также дал мне свое большое вдохновение.{nl}Это мой маленький замок. Обязательно пишите в правильном месте.	오셨군요. 당신은 굉장한 신앙심을 보여 주셨습니다.{nl}그리고 제게 큰 영감도 주셨죠.{nl}이건 저의 작은 성의랍니다. 부디 옳은 일에 써 주세요.				클레릭 마스터
QUEST_UNUSED_20150317_000027	Прежняя тишина здесь некогда временно или тихо сейчас монстры.	예전엔 고요했던 이곳이 이제 몬스터들로 잠시도 조용할 때가 없습니다.				약한 부엉이 조각상
QUEST_UNUSED_20150317_000028	Если вы оставите только моего монстра, он должен найти и атаковать собравшуюся здесь душу.	저 몬스터를 그냥 두면 이곳에 모여드는 영혼을 공격하고 더럽힐 것입니다.				약한 부엉이 조각상
QUEST_UNUSED_20150317_000029	Людям стало лучше, у Дениса настроение даже немного снизилось.	녀석들이 조금이라도 줄어드니 기분이 나아졌습니다.				약한 부엉이 조각상
QUEST_UNUSED_20150317_000030	Люди решили оставить здесь захороненных останков семьи.{nl}теперь его оставили на земле для обнаружения всех монстров.	사람들은 가족의 유골함을 이곳에 묻어두곤 했습니다.{nl}지금은 몬스터들이 전부 파헤치기 때문에 땅 위에 방치되어 있습니다.				약한 부엉이 조각상
QUEST_UNUSED_20150317_000031	Вот время, которое было слышно понемногу, грустными криками семьи покойного, было… лучшим временем.	이곳에 유족들의 슬픈 울음소리가 잠깐씩 들리던 그 시절이.. 가장 좋은 시절이었습니다.				약한 부엉이 조각상
QUEST_UNUSED_20150317_000032	Хоть мощей вы еще не встречали, большие, хоть посмотрите, но думаю, что это хорошо.	아직 거두지 못한 유물함이 많겠지만, 이나마 지켜내서 다행이라 생각합니다.				약한 부엉이 조각상
QUEST_UNUSED_20150317_000033	Образ другой совы вернулся, душа должна быть Индией.{nl}, что проблема возникла в непосредственной близости от барьера, ясно.	다른 부엉이 조각상들이 인도해야 할 영혼들이 돌아오고 있습니다.{nl}관문 부근에 문제가 생긴 것이 분명합니다.				약한 부엉이 조각상
QUEST_UNUSED_20150317_000034	Что может, но я чувствую, что мы только в чем-то	뭔지 모르지만, 우리가 뭔가에 기만당하고 있는 느낌이 듭니다				약한 부엉이 조각상
QUEST_UNUSED_20150317_000035	Это все еще был Демон.{nl}Здесь люди покой в ​​осквернении.	역시 마족이었군요.{nl}이곳의 고요를 녀석이 더럽히고 있었습니다.				약한 부엉이 조각상
QUEST_UNUSED_20150317_000036	Душа, сбежавшая на север, могла знать информацию о человеке.	북쪽으로 달아난 영혼들이 녀석에 대한 정보를 알고 있을지 모릅니다.				약한 부엉이 조각상
QUEST_UNUSED_20150317_000037	Потерянный дух	길 잃은 영혼				
QUEST_UNUSED_20150317_000038	Я жив.{nl}Однако это никогда не безопасно.	당신은 살아 있군요..{nl}하지만 당신도 결코 안전하지 않습니다.				길 잃은 영혼
QUEST_UNUSED_20150317_000039	Демон не знает, что нюхать, но… мой барьер, нужно открывать всегда.	마족이 무슨 꿍꿍인지는 모르겠습니다만… 저 관문은 꼭 열려야합니다.				약한 부엉이 조각상
QUEST_UNUSED_20150317_000040	Я пошел искать изображение совы еще глубже.{nl}или мы поможем мне сбежать отсюда?	모두 더 깊은 곳으로 부엉이 조각상을 찾아갔어요.{nl}우리가 이곳에서 탈출할 수 있게 좀 도와주시겠습니까?				길 잃은 영혼
QUEST_UNUSED_20150317_000041	Монстр, которого мы будем преследовать, пытается поглотить душу.{nl}делать бы погрязшие в злых силах попав в них.	몬스터는 영혼을 흡수하려고 쫓아 다닙니다.{nl}그들에게 사로잡히면 사악한 힘에 물들어 버리죠.				길 잃은 영혼
QUEST_UNUSED_20150317_000042	Большое спасибо!{nl}Я могу уйти, прицеливаясь в этот разрыв.	정말 고맙습니다!{nl}이 틈을 노려서 떠날 수 있겠군요..				길 잃은 영혼
QUEST_UNUSED_20150317_000043	Сожалею о многих душах	미련 많은 영혼				
QUEST_UNUSED_20150317_000044	Я знаю. Душа ушла на север прежде, чем{nl}не сможет туда добраться.{nl}Однако длина может доходить до изображения другой совы вверху.{nl}для Сакмори наша вершина холма, я не Да могу пойти.	저는 알고 있어요.{nl}앞서 북쪽으로 갔던 영혼들은 그곳에 도달할 수 없을 거예요.{nl}하지만 이 위쪽에 다른 부엉이 조각상으로 갈 수 있는 길이 있어요.{nl}언덕 위의 사크몰리들 때문에 저는 갈 수 없지만..				미련 많은 영혼
QUEST_UNUSED_20150317_000045	Монстр Зачем преследовать нас.{nl}Это больно. Тоже умер ..	몬스터들은 왜 우리를 쫓아 다니는 것일까요..{nl}괴롭습니다.. 죽어서도..				미련 많은 영혼
QUEST_UNUSED_20150317_000046	Слово это правда? Нант забит длиной{nl}.	그 말이 사실인가요?{nl}길이 막혀있다니..				미련 많은 영혼
QUEST_UNUSED_20150317_000047	Это не имбирь.{nl}однажды сообщу, что душа там где наоборот.{nl}Есть одно изображение совы, идущей на север. И попробуй туда пойти.	어쩔 수 없네요.{nl}일단 그 영혼들이 어디로 향했는지 알려드릴게요.{nl}북쪽으로 나아가면 부엉이 조각상이 하나 있습니다. 그곳으로 가보세요.				미련 많은 영혼
QUEST_UNUSED_20150317_000048	Я хочу уйти до того, как это снова соберет людей.	다시 녀석들이 몰려오기 전에 떠나고 싶어요..				미련 많은 영혼
QUEST_UNUSED_20150317_000049	Скульптура Священной Совы	신성한 부엉이 조각상				
QUEST_UNUSED_20150317_000050	На меня напали после десканирования, когда на днях произошла мутация уксуса.{nl}также мое тело, сделанное из дерева. Если вы оставите это, вы скоро сломаетесь!	저는 얼마전부터 변이된 데스모두스에게 계속 공격당하고 있습니다.{nl}나무로 만들어진 제 몸도 이대로라면 곧 부서지겠죠!				신성한 부엉이 조각상
QUEST_UNUSED_20150317_000051	Да не хотеть творить скитаться ко мне на хранение добытые останки и опять душу…	제게 맡겨진 유골함이나 영혼들을 또 다시 방황하게 만들고 싶진 않습니다…				신성한 부엉이 조각상
QUEST_UNUSED_20150317_000052	Это недобросовестные люди пока маленькие.	작지만 악랄한 녀석들이죠.				신성한 부엉이 조각상
QUEST_UNUSED_20150317_000053	грустно, но наш образ не позволяет выполнить поставленную сейчас скульптору миссию.{nl}, чтобы защитить себя.{nl}	슬프지만, 우리 조각상들은 지금 조각가님께서 부여한 임무를 수행 할 수 없습니다.{nl}저 자신을 보호할 수만 있다면..{nl}				신성한 부엉이 조각상
QUEST_UNUSED_20150317_000054	Душа ответственна слишком многим.	책임져야할 영혼들이 너무 많습니다.				신성한 부엉이 조각상
QUEST_UNUSED_20150317_000055	Это здорово!	훌륭하군요!				신성한 부엉이 조각상
QUEST_UNUSED_20150317_000056	Пожалуйста, двигайтесь на юг.{nl}там статуя расколется, как я.	남쪽으로 가세요.{nl}저처럼 부서져 가는 조각상이 있을 겁니다.				신성한 부엉이 조각상
QUEST_UNUSED_20150317_000057	Скульптура хмурой совы	우울한 부엉이 조각상				
QUEST_UNUSED_20150317_000058	Странно, что сюда приходят живые люди. Не смотрите на душу{nl}, кажется, прошло несколько лет.	살아있는 사람이 이곳에 오다니 신기하군요.{nl}영혼들을 보지 못한지 몇 년은 지난 것 같습니다.				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000059	Благодаря вам последние несколько лет вы сможете продержаться.	당신 덕분에 여기서 몇 년은 버틸 수 있을 것 같습니다.				신성한 부엉이 조각상
QUEST_UNUSED_20150317_000060	чудовище, свидетелем которого вы стали, неразумный полый торговец, который загнал нас в угол.{nl}, чтобы предотвратить появление монстров, вам нужно удалить пустую сову.{nl}ne, потому что стадо пустых продавцов использует ловушку.{nl}вам нужно убедиться, что изображение долины глубоко в пустой сове.	당신이 목격한 몬스터들은 저희를 궁지로 몰아넣은 할로우벤터 무리입니다.{nl}몬스터들을 막기 위해서는 텅 빈 부엉이들을 제거해야 합니다.{nl}할로우벤터 무리가 덫으로 이용하고 있으니 말입니다.{nl}계곡 깊은 곳의 텅 빈 부엉이 조각상들을 확인해야합니다.				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000061	Душа найдет сову.{nl}укусит пустую сову.{nl}человеческая душа очень хорошо знает, что заблудились, чтобы найти нас	영혼은 부엉이들을을 찾아갑니다.{nl}하지만 텅빈 부엉이에게 먹혀버리지요.{nl}녀석은 영혼들이 우릴 찾아 헤맨다는 사실을 너무 잘 알고 있습니다				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000062	Для этого используйте большое количество изображений.	그렇게 많은 조각상을 이용하고 있을 줄이야..				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000063	О душе, о которой было сказано, это было место, где была найдена душа нашей совы.{nl}теперь, это было бы заполнено ловушками пустого поставщика необоснованно установлен.{nl}ловушки стада пустых торговцев будут угрозой для всех.	당신이 만난 영혼들이 말한 곳은 영혼들이 우리 부엉이들을 찾아 왔던 곳이었습니다.{nl}지금은 할로우벤터 무리가 설치한 함정으로 가득하죠.{nl}할로우벤터 무리의 함정은 누구에게나 위협이 됩니다.				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000064	Если душа заблудилась, мы будем искать другую душу.{nl}яркая ловушка, я так соблазняюсь душой.	영혼은 길을 잃으면 또 다른 영혼을 찾아갑니다.{nl}밝게 빛나는 함정은 그런식으로 영혼들을 유혹하지요.				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000065	У меня было много подводных камней.	많은 함정이 있었군요..				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000066	Полый Вентер должен находиться по соседству с Йорусууу.{nl}Это странно.	열쇠을 가진 할로우벤터가 주변에 있을 텐데..{nl}이상하군요.				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000067	Продавцы периферийных полостей должны победить рой муравьев.{nl}Если не вылезет, надо будет перетащить.	주변 할로우벤터 무리를 처치해야 나타날 것 같습니다.{nl}나오지 않는다면 끌어내야겠지요.				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000068	Или Где появился монстр?	저 몬스터들은 어디서 나타난 것일까요?				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000069	Если этого не получится.{nl}Есть идея.	이래도 나오지 않았다면..{nl}짚이는 곳이 있습니다..				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000070	Даже этот Nante не выходит из пустого отверстия ключа, он всегда будет в том месте, где мне сказали,{nl}.	이래도 열쇠를 가진 할로우벤터가 나오지 않는다니..{nl}반드시 제가 알려드린 곳에 있을 겁니다.				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000071	Вы четко изобразите фигуру и приедете.	당신이 도착하면 분명히 모습을 드러낼 겁니다.				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000072	Это ключевой .. барьер.	이건.. 관문 열쇠입니다.				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000073	Открываю входную дверь ключом.{nl}будет душа помощника, который проведет душу на другую сторону барьера.{nl}душа могла бы помочь вам.	열쇠로 관문을 여십시오.{nl}관문의 건너편에 영혼들을 인도해주는 길잡이 영혼이 있을 겁니다.{nl}그 영혼이 당신을 도와줄 겁니다.				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000074	Иногда в душе оказываются те, кто служат и ушли, чтобы принять Индию. Душа - такая категория.	가끔 영혼들 중엔 인도받기보단 남아서 봉사하는 분들이 있습니다. 그 영혼은 그런 부류입니다.				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000075	Руководящий дух	길잡이 영혼				
QUEST_UNUSED_20150317_000076	Здравствуйте!{nl}Ой, я тебя, чтобы заживо сложить.	안녕하세요!{nl}아.. 살아계신 분이군요.				길잡이 영혼
QUEST_UNUSED_20150317_000077	Я уже провел время, чтобы принять Индию. Однако меня не усвоили совсем.{nl}прежде, чем вы пришли, я там, где вы должны были сдаться без души, если бы без помощи.{nl}А теперь иди и откройте, пожалуйста, шлагбаум. Пожалуйста, сообщите{nl}, что изображение совы здесь и безопасность!	저는 이미 인도받을 시기가 지났습니다. 하지만 절대로 타락하지 않았죠.{nl}당신이 오기 전까진 제가 안내해야 할 영혼이 없어서 포기하고 있던 참입니다.{nl}이제 가서 저 관문을 열어주세요.{nl}그리고 건너편의 부엉이 조각상에게 이제 여긴 안전하다고 꼭 전해주세요!				길잡이 영혼
QUEST_UNUSED_20150317_000078	Мне? По моему мнению, часто бывает слишком обстоятельств…	저요? 제 이야기를 하려면 사연이 너무 많은데…				길잡이 영혼
QUEST_UNUSED_20150317_000079	Когда избавляешься от Демона, его груз считается потерянным.{nl}Я не был. Спасибо, что открыли дверь.	마족을 처치하면 그 부하들이 사라질 줄 알았는데..{nl}아니었군요. 문을 열어 주셔서 감사합니다.				약한 부엉이 조각상
QUEST_UNUSED_20150317_000080	Пожалуйста, прислушайтесь к совету в душе помощника.{nl}заблудиться и нужна помощь для души.	길잡이 영혼에게 조언을 들으세요.{nl}헤매는 영혼에게 도움이 필요합니다..				약한 부엉이 조각상
QUEST_UNUSED_20150317_000081	Я забеспокоился. Сила есть, также давайте делать, если Демон?	곤란하네요. 그 힘이 또 마족이면 어떡하죠?				약한 부엉이 조각상
QUEST_UNUSED_20150317_000082	Ой, но я тебе говорю душой.{nl}затерялся на месте высокого холма.	아, 그 영혼을 말씀하시는군요.{nl}그건 언덕 높은 곳에서 헤매고 있습니다.				길잡이 영혼
QUEST_UNUSED_20150317_000083	Если видно, сообщу направление движения машины.{nl}На дороге видно много темной слизи. Очевидно, что{nl}будет для вас серьезной угрозой.	가시겠다면 방향을 알려드리겠습니다.{nl}하지만 가시는 길에 다크슬라임이 많이 있습니다. {nl}분명 당신에게 큰 위협이 될 것입니다.				길잡이 영혼
QUEST_UNUSED_20150317_000084	Вещь точно, никогда не бывает, чтобы не до группы.{nl}Однако я выгляжу очень запутанным.	확실한 것은 그게 결코 마족이 아니라는 것입니다.{nl}그런데  매우 혼란스러워 보입니다.				길잡이 영혼
QUEST_UNUSED_20150317_000085	Неизвестный Дух	이름 모를 영혼				
QUEST_UNUSED_20150317_000086	Мы, сова, ждали тебя.{nl}добро пожаловать.	우리 부엉이들은 당신을 기다리고 있었습니다.{nl}환영합니다.				약한 부엉이 조각상
QUEST_UNUSED_20150317_000087	Так что есть там или черный.{nl}скульптор как будто смотрит на этот лес, Как печальная убежденность.	저기 검은 지그리들이 돌아다니고 있습니다.{nl}조각가님께서 이 숲을 보면 얼마나 슬퍼하실지..				약한 부엉이 조각상
QUEST_UNUSED_20150317_000088	Это также болезненный вид грудной клетки, только то, что разбросано перед ней.	저 앞에 흩어져 있는 유골함만 봐도 가슴이 아픕니다.				약한 부엉이 조각상
QUEST_UNUSED_20150317_000089	Красные пурагиги угрожают нам. Пожалуйста, проследи, чтобы ты ходил там{nl}.	붉은 푸라기가 우리를 위협하고 있습니다.{nl}저기 돌아다니는 것 좀 보세요.				길 잃은 영혼
QUEST_UNUSED_20150317_000090	А между которыми стоит черная Сакмори .. пройти не удастся.{nl}полно черных сакмори на вершине холма.	검은 사크몰리들이 저기 있는 동안에는.. 지나갈 수 없습니다.{nl}언덕 위에 검은 사크몰리가 가득해요.				미련 많은 영혼
QUEST_UNUSED_20150317_000091	Как защитить я думал. И но ухо рыбака поглотило душу, ДП будет ощущаться.{nl}Если Рыбак посетил, проглотил DP.	저를 보호할 방법이 생각났습니다.{nl}피셔맨들이 집어삼킨 영혼들에서 미미하게나마 신성력이 느껴집니다.{nl}피셔맨들이 삼킨 신성력을 찾아온다면..				신성한 부엉이 조각상
QUEST_UNUSED_20150317_000092	Я жду изображение совы	부엉이 조각상의 기다림				
QUEST_UNUSED_20150317_000093	Тихий лес (1)	고요의 숲(1)				
QUEST_UNUSED_20150317_000094	Я избавлюсь от черных зигри	검은 지그리를 처치하겠다고 제안한다				
QUEST_UNUSED_20150317_000095	Тихий лес (2)	고요의 숲(2)				
QUEST_UNUSED_20150317_000096	Об остатках Уведомления / души я рассказал слабый образ совы.	Notice/영혼의 유골함을 약한부엉이 조각상에게 전달했습니다.				
QUEST_UNUSED_20150317_000097	Тихий лес (3)	고요의 숲(3)				
QUEST_UNUSED_20150317_000098	Предлагаем подтвердить барьер	관문을 확인하겠다고 제안한다				
QUEST_UNUSED_20150317_000099	Тихий лес (4)	고요의 숲(4)				
QUEST_UNUSED_20150317_000100	Для того, чтобы попытаться найти душу	영혼을 찾아보겠다고 제안한다				
QUEST_UNUSED_20150317_000101	Духовный яд (1)	독 안에 든 영혼(1)				
QUEST_UNUSED_20150317_000102	Я избавлюсь от пураги	붉은 푸라기를 처치하겠다고 제안한다				
QUEST_UNUSED_20150317_000103	Духовный яд (2)	독 안에 든 영혼(2)				
QUEST_UNUSED_20150317_000104	Я избавлюсь от Черного Сакамоли	검은 사카몰리를 처치하겠다고 제안한다				
QUEST_UNUSED_20150317_000105	Духовный яд (3)	독 안에 든 영혼(3)				
QUEST_UNUSED_20150317_000106	Чтобы представить как попробуйте проверить изображение совы	부엉이 조각상을 확인해보겠다고 제안한다				
QUEST_UNUSED_20150317_000107	Духовный яд (4)	독 안에 든 영혼(4)				
QUEST_UNUSED_20150317_000108	Проверка /MAKING/2.5/TRACK_BEFORE/None	확인 중/MAKING/2.5/TRACK_BEFORE/None				
QUEST_UNUSED_20150317_000109	Просьба о помощи изображения совы	부엉이 조각상의 구원요청				
QUEST_UNUSED_20150317_000110	Я избавлюсь от Десмода	데스모두스를 처치하겠다고 제안한다				
QUEST_UNUSED_20150317_000111	Демон, пропитанный лесом (1)	숲에 스며든 마족(1)				
QUEST_UNUSED_20150317_000112	Предлагаем оказать помощь	도움을 주겠다고 제안한다				
QUEST_UNUSED_20150317_000113	Демон, пропитанный лесом (2)	숲에 스며든 마족(2)				
QUEST_UNUSED_20150317_000114	Предлагаем посетить изображение совы.	부엉이 조각상을 찾아가겠다고 제안한다				
QUEST_UNUSED_20150317_000115	Охотник за душами (1)	영혼 사냥꾼(1)				
QUEST_UNUSED_20150317_000116	Предлагаем подтвердить изображение совы	부엉이 조각상을 확인하겠다고 제안한다				
QUEST_UNUSED_20150317_000117	Охотник за душами (2)	영혼 사냥꾼(2)				
QUEST_UNUSED_20150317_000118	Предлагаем вам убрать ловушку	함정을 제거하겠다고 제안한다				
QUEST_UNUSED_20150317_000119	Охотник за душами (3)	영혼 사냥꾼(3)				
QUEST_UNUSED_20150317_000120	Я избавлюсь от Hallowventers	할로우벤터 무리를 처치하겠다고 제안한다				
QUEST_UNUSED_20150317_000121	Охотник за душами (4)	영혼 사냥꾼(4)				
QUEST_UNUSED_20150317_000122	Я избавлюсь от Hallowventer	할로우벤터를 처치하겠다고 제안한다				
QUEST_UNUSED_20150317_000123	Открытие барьера (1)	관문 열기(1)				
QUEST_UNUSED_20150317_000124	Открытие барьера (2)	관문 열기(2)				
QUEST_UNUSED_20150317_000125	Я хочу говорить о душе в образе совы	부엉이 조각상에게 영혼의 이야기를 전해준다				
QUEST_UNUSED_20150317_000126	Блуждающая душа (1)	헤매는 영혼(1)				
QUEST_UNUSED_20150317_000127	Блуждающая душа (2)	헤매는 영혼(2)				
QUEST_UNUSED_20150317_000128	Я избавлюсь от темной слизи	다크 슬라임을 처치하겠다고 제안한다				
QUEST_UNUSED_20150317_000129	Блуждающая душа (3)	헤매는 영혼(3)				
QUEST_UNUSED_20150317_000130	Атака Битерегины	비테레지나의 습격				
QUEST_UNUSED_20150317_000131	Атака оборотня	웨어울프의 습격				
QUEST_UNUSED_20150317_000132	Уведомление /! / Пожалуйста, победите оборотня!	Notice/!/웨어울프를 처치하세요!				
QUEST_UNUSED_20150317_000133	Ма был занят башней волшебника-монарха	마법사의 탑을 점령한 마군주				
QUEST_UNUSED_20150317_000134	Милость богатства [продвижение помилования] (4)	재물에도 은혜를[파드너 전직](4)				
QUEST_UNUSED_20150317_000135	За закрытыми дверями тайны	밀실의 비밀				
QUEST_UNUSED_20150317_000136	Я приму пари	내기에 응하겠다고 한다				
QUEST_UNUSED_20150317_000137	Я принимаю тест	시험을 받아 들인다				
QUEST_UNUSED_20150317_000138	Позитивное любопытство	호기심의 긍정				
QUEST_UNUSED_20150317_000139	я сделаю это	해주겠다고 한다				
QUEST_UNUSED_20150317_000140	Я взаимодействую со слабым изображением совы	약한 부엉이 조각상과 대화한다				
QUEST_UNUSED_20150317_000141	Войдите в Top Grip Peak	자루머리 고개 진입				
QUEST_UNUSED_20150317_000142	Перейти к вершине сцепления	자루머리 고개로 이동한다				
QUEST_UNUSED_20150317_000143	Победить Черного Зигри	검은 지그리 처치				
QUEST_UNUSED_20150317_000144	Я победу Черный Зигри	검은 지그리를 처치한다				
QUEST_UNUSED_20150317_000145	Восстановленные останки	유골함을 회수				
QUEST_UNUSED_20150317_000146	Соберите ящики с урнами, разбросанные по всему входу в Top Grip Peak.	자루머리 고개입구에 흩어져 있는 유골함을 모아온다				
QUEST_UNUSED_20150317_000147	Проверьте душу преграды	영혼의 관문 확인				
QUEST_UNUSED_20150317_000148	Вернитесь, чтобы убедиться, что душа преграда	영혼의 관문을 확인하고 돌아온다				
QUEST_UNUSED_20150317_000149	Заблудшие души и разговор	길 잃은 영혼과 대화				
QUEST_UNUSED_20150317_000150	Чтобы поговорить с заблудшими душами, чтобы подняться по северной дороге	북쪽길을 따라 올라가 길 잃은 영혼과 대화한다				
